ID var_rpta_alt
306857#26746#754416 0
522141#616480#463862 1
320242#292669#790401 1
370255#991403#88939 1
591587#963884#116458 1
235941#396450#683460 1
331983#1023832#56510 1
141028#688438#391904 0
159880#720397#359945 1
299766#128782#959068 1
117380#782554#297788 1
593552#40884#1064218 1
625803#681220#399122 1
191346#324166#758968 1
614578#500244#580098 1
22076#952462#127880 1
561032#493701#586641 1
133083#475061#605281 0
412688#388647#691212 1
632359#52728#1052226 1
631898#150043#938051 1
352854#1015993#64349 1
175105#84750#1020505 1
290904#619914#460428 0
391583#561515#518827 0
344583#380194#699663 1
27407#681823#398519 1
123493#383391#696462 1
322928#746111#334231 1
17294#868761#211581 1
504791#62985#1041999 0
559177#860428#219914 1
280799#421287#658703 1
185986#474615#605727 1
60499#384399#695458 1
280960#637939#442403 0
138338#741495#338847 1
74860#785059#295283 1
312516#28321#1003160 0
554693#491027#589315 1
30987#781290#299052 1
3676#205642#879627 1
220645#350436#730328 0
471054#947314#133028 1
250766#1008020#72322 1
562684#1033739#46603 1
568577#222944#859855 1
289665#529243#551099 0
150482#745687#334655 1
377432#799554#280788 1
393104#627351#452991 1
497220#222434#860360 1
438708#198329#889934 1
529388#850277#230065 0
29979#97982#989781 1
556570#998422#81920 1
539998#193524#894725 0
86563#1002421#77921 0
396313#146305#941789 1
563318#365974#713876 0
417539#535607#544735 1
282199#239774#843248 1
157321#833966#246376 1
51731#689704#390638 1
1940#198386#889877 1
167522#860761#219581 1
130611#858025#222317 1
529906#245327#837669 0
562588#356534#723327 1
252224#716755#363587 1
1358#782384#297958 1
330201#543476#536866 0
208942#1079220#1122 1
604676#702032#378310 1
501916#386884#692967 0
391362#511012#569330 0
198842#396491#683420 1
624274#923781#156561 0
272630#354289#725575 1
70622#377822#702038 1
514155#678366#401976 1
200203#910025#170317 0
322704#873903#206439 0
544719#309758#773373 0
229345#517126#563216 1
611748#36633#1068428 1
22350#108581#979214 1
300148#117558#993980 1
484991#768732#311610 1
277920#888208#192134 1
535942#455433#624904 1
556388#802592#277750 1
166119#942730#137612 1
254635#232894#849937 1
471956#282530#800525 1
327663#525288#555054 1
571762#399045#680871 1
415363#740328#340014 1
30035#1015452#64890 1
613254#659114#421228 1
210160#393980#685925 1
225370#848692#231650 1
558516#40632#1064461 0
299932#113077#974736 1
36927#134747#953327 1
523450#288372#794697 1
398872#265840#817158 0
9046#945322#135020 0
74713#565634#514708 0
70083#484666#595676 1
368310#998175#82167 1
299874#998748#81594 0
465647#947822#132520 1
124191#255051#827937 1
427951#959896#120446 0
245029#896973#183369 0
350764#57629#1047336 1
421231#181458#906678 1
509038#49516#1055319 1
247548#97730#990037 1
26133#962659#117683 1
32776#599532#480810 1
305609#605297#475045 0
500473#385633#694218 1
127878#643995#436347 1
303074#324744#758385 0
617918#356446#723419 0
88553#391838#688066 1
253953#609908#470434 0
109703#750842#329500 1
189523#207584#875113 1
41886#173961#914153 0
563702#499184#581158 1
40297#652557#427785 1
287778#217372#865402 1
25814#448620#631737 0
260454#381363#698489 1
616366#18412#1073735 1
523389#697003#383339 1
454893#636229#444113 0
226403#14793#1077794 1
474023#883987#196355 0
75676#348582#732165 0
333948#974898#105444 1
298658#535681#544661 1
276631#762609#317733 1
402530#309111#774013 1
267123#520704#559638 1
621587#363657#716193 1
395634#328011#755134 0
460648#831634#248708 0
370646#422976#657008 1
408926#240252#842770 1
153751#998957#81385 1
459286#247381#835616 0
547764#448921#631436 1
395789#668778#411564 1
235605#683200#397142 1
498267#36439#1068617 1
75102#691083#389259 1
339784#55069#1049883 1
148707#152650#935449 1
428067#54928#1050020 0
71220#246423#836573 1
453172#783892#296450 1
498794#877501#202841 1
622303#365225#714632 1
398568#601375#478967 0
303288#303949#779156 1
429256#1055194#25148 0
230944#959874#120468 0
598088#866694#213648 1
445182#743998#336344 0
85052#373254#706599 1
80065#566845#513497 1
482395#768959#311383 1
290821#670787#409555 0
177405#993308#87034 0
66348#959325#121017 1
499276#516703#563639 1
114413#478047#602295 1
372196#1048640#31702 1
558591#330014#750689 1
439453#808458#271884 1
284648#15536#1073677 1
500584#27108#753940 1
203142#494682#585660 0
574969#67695#1037338 0
134790#1053826#26516 0
484741#258799#824192 0
32332#467400#612942 1
72460#341949#738707 0
577112#323741#759392 0
421460#173033#915090 1
18390#134053#953968 1
377844#59902#1045074 1
634011#12383#1005005 1
48336#495817#584525 0
185998#603158#477184 1
233920#26213#1009643 0
295028#703135#377207 1
234655#787420#292922 0
15289#482533#597809 1
191529#386768#693082 0
407118#755315#325027 1
325564#956540#123802 1
118213#875652#204690 0
440359#199027#889238 1
556199#619938#460404 1
277334#685300#395042 1
569065#324066#759067 1
504209#1024073#56269 0
368923#123074#964746 0
516291#3929#1079992 1
330478#684528#395814 1
40704#458243#622100 1
406973#513445#566897 1
498655#1000527#79815 1
92961#308426#774694 1
159583#586566#493776 1
210607#89103#1016203 0
600325#255856#827131 1
389020#219257#863527 1
232303#405353#674570 0
523845#361592#718268 1
146717#518540#561802 1
191142#408970#670954 1
360201#294316#788773 0
500527#155144#932964 1
292137#729942#350400 1
151176#155946#932149 1
367713#54368#1050579 0
210650#31520#877764 1
408878#838266#242076 1
196342#506486#573856 1
255712#1052308#28034 1
592261#517228#563114 1
190339#982729#97613 1
542656#664721#415621 1
377120#961600#118742 1
543855#719322#361020 1
506971#55310#1049645 1
485714#373378#706474 0
316685#493253#587089 1
352944#267739#815272 1
205000#667493#412849 1
85973#166599#921523 0
260923#975320#105022 0
339317#694605#385737 1
592257#829224#251118 1
99860#234928#847943 0
286349#193688#894563 1
633556#213868#868892 1
99822#449358#631010 1
616373#1005274#75068 1
284682#151800#936306 1
527030#1015100#65242 0
334973#623140#457202 1
288472#424927#655049 0
44770#748104#332238 0
387584#274071#808947 1
538297#505832#574510 1
557373#1029379#50963 1
260513#460926#619411 0
222920#994297#86045 1
559792#699701#380641 1
621113#312722#770418 1
176777#981363#98979 1
517647#283906#819974 1
253267#604933#475409 1
454978#577033#503309 1
290136#775484#304858 1
305258#598120#482222 0
471358#723198#357144 1
365130#184676#903466 1
559902#869120#211222 1
64112#294059#789027 1
161631#951700#128642 0
459248#105426#982353 1
515676#905775#174567 0
620471#1037292#43050 1
153951#855806#224536 0
101597#687338#393004 1
408671#206360#878923 0
323480#109017#978779 1
405191#192295#895946 0
334377#921766#158576 0
358258#1076963#3379 1
592938#861295#219047 1
147874#985273#95069 1
328463#1077005#3337 0
32828#697190#383152 1
598984#609406#470936 1
402232#854044#226298 1
190122#210886#871860 1
27302#682568#397774 1
306542#981184#99158 0
163989#1075382#4960 1
625644#848441#231901 0
244728#308827#774295 1
464906#917980#162362 1
308161#522776#557566 1
372637#598695#481647 1
40078#351291#729476 1
214268#196137#892120 1
568471#388107#691746 1
68707#295177#787917 1
35534#645162#435180 1
446787#256239#826747 1
347#965671#114671 0
52032#502610#577732 1
173249#896272#184070 0
89395#455524#624812 1
312164#830253#250089 0
6475#728756#351586 0
565208#662563#417779 1
437695#950708#129634 0
327590#326589#756544 1
173066#351648#729128 0
250308#767839#312503 1
90302#459099#621242 1
288518#992449#87893 1
244367#361197#718665 0
308392#808058#272284 1
279033#1058113#22229 0
321511#377763#702097 1
101980#634132#446210 0
42291#441854#638459 0
43501#767014#313328 1
110843#830509#249833 0
39030#724815#355527 1
571885#403118#676801 0
261439#208991#873734 1
490457#573129#507213 1
512402#417500#662494 1
62546#705888#374454 0
207127#1022261#58081 1
42226#1034013#46329 1
421960#962222#118120 1
192031#152211#935887 1
358599#46715#1058116 1
399350#1000083#80259 1
370485#719805#360537 0
217161#1054045#26297 1
515273#678766#401576 1
78695#680921#399421 1
359598#248394#834604 0
205735#656694#423648 1
620392#468993#611349 1
228230#954353#125989 1
528928#643944#436398 0
120127#333248#747331 1
423389#438201#642101 1
208916#291713#791343 1
237620#220741#862052 0
29497#204456#880799 0
252348#404831#675092 0
35331#458404#621942 0
329964#592662#487680 1
397900#741581#338761 1
282009#684203#396139 1
107860#679384#400958 0
256854#3112#1001686 1
132970#1023545#56797 1
461950#40017#1065078 0
582546#304167#778940 0
493443#992379#87963 1
497262#268161#814854 1
485588#95551#992224 0
16285#474851#605491 1
7007#9792#886031 1
469132#279843#803202 1
224093#248245#834754 1
244093#877579#202763 0
349448#445929#634403 1
399683#812392#267950 1
325640#599209#481133 0
244119#126904#960934 1
313401#1071825#8517 1
218761#995055#85287 1
11436#97239#990530 1
418241#954600#125742 1
330538#367264#712595 1
544878#382633#697217 1
364613#290213#792843 0
265209#31457#753159 1
64772#35029#1070022 1
611016#442606#637700 1
139987#883485#196857 0
326077#183259#904879 1
530843#263372#819616 0
217342#576772#503570 1
504052#199974#888295 1
302826#823785#256557 1
502979#261803#821182 0
88382#869203#211139 0
159817#239823#843201 1
334054#191673#896566 1
575796#294255#788832 0
69793#423616#656367 1
36226#641058#439284 0
628728#823239#257103 1
330019#911101#169241 1
630487#208044#874668 0
367615#117786#970039 1
29473#492930#587412 1
493892#511644#568698 0
616496#440774#639537 0
257991#212872#869886 1
616371#881011#199331 1
191318#291234#791824 0
492797#130752#957099 1
211559#490647#589695 1
621251#261226#821758 0
181246#457345#622987 0
403243#730556#349786 0
33441#697572#382770 1
408989#186450#901699 1
32029#473269#607073 1
175819#718025#362317 1
474989#92441#995323 1
393825#40370#1064724 0
607797#464762#615580 1
241454#158000#930103 1
409415#4176#1001994 0
479105#1005487#74855 1
218781#152509#935588 1
202071#769096#311246 1
112846#413157#666757 1
112292#458161#622180 1
247201#817985#262357 1
218965#955764#124578 1
335024#419787#660203 1
343833#443371#636942 1
299391#433599#646535 0
453166#113884#973930 1
65053#417878#662121 1
301252#1064754#15588 0
520545#694625#385717 0
377458#734786#345556 1
613938#404802#675121 1
172839#1016719#63623 1
261946#37857#1067216 0
57072#1068260#12082 0
45317#530197#550145 1
590347#590626#489716 1
614684#104021#983751 1
427722#384256#695600 1
614065#693406#386936 1
185917#245212#837783 1
532022#391961#687941 0
8394#609231#471111 1
545340#872383#207959 1
610095#363929#715920 1
395357#1006931#73411 1
263027#516972#563370 0
379800#897213#183129 1
542428#572030#508312 1
503461#764039#316303 1
598119#533572#546770 1
411387#712879#367463 1
309089#32093#877963 1
77629#369081#710777 1
450467#592440#487902 1
91758#292418#790648 1
1982#188276#899891 1
230659#362030#717827 1
393750#359713#720150 1
186441#195407#892849 0
368666#507555#572787 1
103159#461700#618638 1
485333#573836#506506 1
83861#684794#395548 0
7399#1016269#64073 0
379957#1063027#17315 0
523429#1025887#54455 1
103819#744751#335591 1
258072#572825#507517 0
102715#903282#177060 0
436883#818032#262310 1
34036#145849#942247 1
421939#227153#855667 1
299903#972387#107955 0
47276#187196#900955 1
41229#269078#813933 1
348139#795565#284777 1
198335#432003#648063 1
380454#124047#963782 1
340326#56652#1048297 1
83175#680977#399365 1
624361#875773#204569 1
340611#299593#783511 1
80762#160506#927599 1
431852#834221#246121 1
438925#658092#422250 1
84104#288765#794301 1
133701#427054#652927 1
526716#1014670#65672 1
26042#296648#786451 1
467874#9105#1008769 1
30591#897464#182878 1
414381#160291#927810 0
160628#390012#689854 1
473489#818777#261565 1
8301#424071#655911 0
282676#453393#626952 1
26971#953568#126774 1
504189#383580#696273 0
232829#844363#235979 0
243589#114462#973356 0
307719#1005983#74359 1
276604#159699#928402 1
404609#626785#453557 1
115702#285365#797695 0
592544#554805#525537 1
586794#875361#204981 1
214129#350256#730505 0
118489#1063632#16710 1
242460#710280#370062 1
273302#1048268#32074 1
472915#338839#741802 1
383045#279396#782789 1
11948#30163#1014290 1
331852#654023#426319 0
549333#1069785#10557 1
68999#680029#400313 1
276660#827026#253316 1
341465#1058589#21753 1
486493#63420#1041575 1
391435#609444#470898 1
429866#806297#274045 1
262233#517083#563259 1
131877#658749#421593 1
151402#991342#89000 0
144271#376196#703656 0
83999#450754#629614 1
291773#478300#602042 1
249982#343756#736921 1
583122#644290#436052 1
398772#624961#455381 1
535912#333310#747269 0
490838#145144#942955 1
159924#465534#614808 0
57001#751955#328387 1
107307#337779#742845 1
388836#764992#315350 1
272301#427912#652074 1
311867#1062537#17805 1
162642#731594#348748 1
348542#868568#211774 1
339501#647304#433038 1
2963#207129#875548 1
456298#87261#1018002 1
504518#411347#668577 0
512345#230246#852588 1
248619#313872#769266 1
583102#343726#736951 1
514262#1065465#14877 1
630072#216346#866425 0
309463#510061#570281 1
372294#608390#471952 1
619542#398630#688967 1
54680#549257#531085 1
251720#969672#110670 0
160749#517398#562944 1
430385#47913#1056913 0
507546#1074965#5377 1
337483#724533#355809 1
258445#1060658#19684 1
135168#125997#961835 1
277387#888555#191787 0
224218#755339#325003 1
546704#402267#677652 1
520701#309946#773188 1
37994#764348#315994 1
564214#374051#705803 1
132197#42276#1062531 1
257728#960693#119649 1
446219#144051#944052 1
87105#747627#332715 0
522641#646829#433513 1
548040#672731#407611 1
399755#997335#83007 0
58765#86139#1019125 0
543433#672604#407738 1
93478#171207#916929 1
455207#815481#264861 1
530973#981470#98872 1
298097#476684#603658 1
256665#753897#326445 1
8156#712285#368057 1
275033#991627#88715 1
565665#448989#631369 1
351171#557668#522674 1
372787#963259#117083 1
197548#105814#981965 1
287406#1058422#21920 1
621132#249431#833567 1
246338#191081#897157 1
607921#424466#655519 1
371476#370863#708984 1
369211#825229#255113 1
520890#390958#688948 1
471184#264497#818494 1
217989#573368#506974 1
442217#961858#118484 1
243997#557380#522962 0
556511#717251#363091 1
363499#424011#655972 1
583612#75509#1029553 0
329951#723534#356808 1
106851#652896#427446 1
365261#835206#245136 1
461260#738161#342181 1
422784#194460#893795 1
613468#62992#1041993 1
276107#602554#477788 0
248173#249962#833038 1
258946#347960#732771 0
197960#609513#470829 1
327966#620264#460078 0
307984#1001621#78721 0
116978#1018204#62138 1
472191#830964#249378 1
517789#473452#606890 0
164503#321374#761777 1
495866#1047293#33049 1
326664#389493#690357 1
559136#901014#179328 1
449406#686026#394316 0
340788#342485#738177 1
323386#228405#854418 1
14799#946047#134295 1
440408#799861#280481 1
463876#17661#877485 1
403669#273902#809115 1
288132#572129#508213 1
403440#759354#320988 1
504251#1006851#73491 1
